ID	图标	类型	重量	排序权重	物件ID	可丢弃	使用等级	圣遗物类别	展示图片	阶数	主属性库ID	追加属性库ID	追加属性初始条数	套装ID	突破等级上限	基础转化经验	Name	Desc
60321	UI_RelicIcon_10010_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10010_2	3	2000	301	1	10010	3	3460	ReliquaryData_Name_60321	ReliquaryData_Desc_60321
60322	UI_RelicIcon_10010_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10010_2	3	2000	301	2	10010	3	3840	ReliquaryData_Name_60322	ReliquaryData_Desc_60322
60323	UI_RelicIcon_10010_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10010_2	3	2000	301	3	10010	3	4270	ReliquaryData_Name_60323	ReliquaryData_Desc_60323
60324	UI_RelicIcon_10010_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10010_2	3	2000	301	4	10010	3	4750	ReliquaryData_Name_60324	ReliquaryData_Desc_60324
60330	UI_RelicIcon_10010_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10010_3	3	3000	301	0	10010	3	3110	ReliquaryData_Name_60330	ReliquaryData_Desc_60330
60331	UI_RelicIcon_10010_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10010_3	3	3000	301	1	10010	3	3460	ReliquaryData_Name_60331	ReliquaryData_Desc_60331
60332	UI_RelicIcon_10010_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10010_3	3	3000	301	2	10010	3	3840	ReliquaryData_Name_60332	ReliquaryData_Desc_60332
60333	UI_RelicIcon_10010_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10010_3	3	3000	301	3	10010	3	4270	ReliquaryData_Name_60333	ReliquaryData_Desc_60333
60334	UI_RelicIcon_10010_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10010_3	3	3000	301	4	10010	3	4750	ReliquaryData_Name_60334	ReliquaryData_Desc_60334
60340	UI_RelicIcon_10010_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10010_4	3	4000	301	0	10010	3	3110	ReliquaryData_Name_60340	ReliquaryData_Desc_60340
60341	UI_RelicIcon_10010_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10010_4	3	4000	301	1	10010	3	3460	ReliquaryData_Name_60341	ReliquaryData_Desc_60341
60342	UI_RelicIcon_10010_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10010_4	3	4000	301	2	10010	3	3840	ReliquaryData_Name_60342	ReliquaryData_Desc_60342
60343	UI_RelicIcon_10010_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10010_4	3	4000	301	3	10010	3	4270	ReliquaryData_Name_60343	ReliquaryData_Desc_60343
60344	UI_RelicIcon_10010_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10010_4	3	4000	301	4	10010	3	4750	ReliquaryData_Name_60344	ReliquaryData_Desc_60344
60350	UI_RelicIcon_10010_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10010_5	3	1000	301	0	10010	3	3110	ReliquaryData_Name_60350	ReliquaryData_Desc_60350
60351	UI_RelicIcon_10010_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10010_5	3	1000	301	1	10010	3	3460	ReliquaryData_Name_60351	ReliquaryData_Desc_60351
60352	UI_RelicIcon_10010_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10010_5	3	1000	301	2	10010	3	3840	ReliquaryData_Name_60352	ReliquaryData_Desc_60352
60353	UI_RelicIcon_10010_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10010_5	3	1000	301	3	10010	3	4270	ReliquaryData_Name_60353	ReliquaryData_Desc_60353
60354	UI_RelicIcon_10010_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10010_5	3	1000	301	4	10010	3	4750	ReliquaryData_Name_60354	ReliquaryData_Desc_60354
60410	UI_RelicIcon_10010_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10010_1	4	5000	401	0	10010	3	3730	ReliquaryData_Name_60410	ReliquaryData_Desc_60410
60411	UI_RelicIcon_10010_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10010_1	4	5000	401	1	10010	3	4150	ReliquaryData_Name_60411	ReliquaryData_Desc_60411
60412	UI_RelicIcon_10010_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10010_1	4	5000	401	2	10010	3	4610	ReliquaryData_Name_60412	ReliquaryData_Desc_60412
60413	UI_RelicIcon_10010_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10010_1	4	5000	401	3	10010	3	5130	ReliquaryData_Name_60413	ReliquaryData_Desc_60413
60414	UI_RelicIcon_10010_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10010_1	4	5000	401	4	10010	3	5700	ReliquaryData_Name_60414	ReliquaryData_Desc_60414
60420	UI_RelicIcon_10010_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10010_2	4	2000	401	0	10010	3	3730	ReliquaryData_Name_60420	ReliquaryData_Desc_60420
60421	UI_RelicIcon_10010_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10010_2	4	2000	401	1	10010	3	4150	ReliquaryData_Name_60421	ReliquaryData_Desc_60421
60422	UI_RelicIcon_10010_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10010_2	4	2000	401	2	10010	3	4610	ReliquaryData_Name_60422	ReliquaryData_Desc_60422
60423	UI_RelicIcon_10010_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10010_2	4	2000	401	3	10010	3	5130	ReliquaryData_Name_60423	ReliquaryData_Desc_60423
60424	UI_RelicIcon_10010_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10010_2	4	2000	401	4	10010	3	5700	ReliquaryData_Name_60424	ReliquaryData_Desc_60424
60430	UI_RelicIcon_10010_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10010_3	4	3000	401	0	10010	3	3730	ReliquaryData_Name_60430	ReliquaryData_Desc_60430
60431	UI_RelicIcon_10010_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10010_3	4	3000	401	1	10010	3	4150	ReliquaryData_Name_60431	ReliquaryData_Desc_60431
60432	UI_RelicIcon_10010_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10010_3	4	3000	401	2	10010	3	4610	ReliquaryData_Name_60432	ReliquaryData_Desc_60432
60433	UI_RelicIcon_10010_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10010_3	4	3000	401	3	10010	3	5130	ReliquaryData_Name_60433	ReliquaryData_Desc_60433
60434	UI_RelicIcon_10010_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10010_3	4	3000	401	4	10010	3	5700	ReliquaryData_Name_60434	ReliquaryData_Desc_60434
60440	UI_RelicIcon_10010_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10010_4	4	4000	401	0	10010	3	3730	ReliquaryData_Name_60440	ReliquaryData_Desc_60440
60441	UI_RelicIcon_10010_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10010_4	4	4000	401	1	10010	3	4150	ReliquaryData_Name_60441	ReliquaryData_Desc_60441
60442	UI_RelicIcon_10010_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10010_4	4	4000	401	2	10010	3	4610	ReliquaryData_Name_60442	ReliquaryData_Desc_60442
60443	UI_RelicIcon_10010_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10010_4	4	4000	401	3	10010	3	5130	ReliquaryData_Name_60443	ReliquaryData_Desc_60443
60444	UI_RelicIcon_10010_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10010_4	4	4000	401	4	10010	3	5700	ReliquaryData_Name_60444	ReliquaryData_Desc_60444
60450	UI_RelicIcon_10010_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10010_5	4	1000	401	0	10010	3	3730	ReliquaryData_Name_60450	ReliquaryData_Desc_60450
60451	UI_RelicIcon_10010_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10010_5	4	1000	401	1	10010	3	4150	ReliquaryData_Name_60451	ReliquaryData_Desc_60451
60452	UI_RelicIcon_10010_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10010_5	4	1000	401	2	10010	3	4610	ReliquaryData_Name_60452	ReliquaryData_Desc_60452
60453	UI_RelicIcon_10010_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10010_5	4	1000	401	3	10010	3	5130	ReliquaryData_Name_60453	ReliquaryData_Desc_60453
60454	UI_RelicIcon_10010_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10010_5	4	1000	401	4	10010	3	5700	ReliquaryData_Name_60454	ReliquaryData_Desc_60454
61210	UI_RelicIcon_10011_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10011_1	2	5000	201	0	10011	2	2490	ReliquaryData_Name_61210	ReliquaryData_Desc_61210
61211	UI_RelicIcon_10011_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10011_1	2	5000	201	1	10011	2	2770	ReliquaryData_Name_61211	ReliquaryData_Desc_61211
61212	UI_RelicIcon_10011_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10011_1	2	5000	201	2	10011	2	3070	ReliquaryData_Name_61212	ReliquaryData_Desc_61212
61213	UI_RelicIcon_10011_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10011_1	2	5000	201	3	10011	2	3420	ReliquaryData_Name_61213	ReliquaryData_Desc_61213
61214	UI_RelicIcon_10011_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10011_1	2	5000	201	4	10011	2	3800	ReliquaryData_Name_61214	ReliquaryData_Desc_61214
61220	UI_RelicIcon_10011_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10011_2	2	2000	201	0	10011	2	2490	ReliquaryData_Name_61220	ReliquaryData_Desc_61220
61221	UI_RelicIcon_10011_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10011_2	2	2000	201	1	10011	2	2770	ReliquaryData_Name_61221	ReliquaryData_Desc_61221
61222	UI_RelicIcon_10011_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10011_2	2	2000	201	2	10011	2	3070	ReliquaryData_Name_61222	ReliquaryData_Desc_61222
61223	UI_RelicIcon_10011_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10011_2	2	2000	201	3	10011	2	3420	ReliquaryData_Name_61223	ReliquaryData_Desc_61223
61224	UI_RelicIcon_10011_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10011_2	2	2000	201	4	10011	2	3800	ReliquaryData_Name_61224	ReliquaryData_Desc_61224
61230	UI_RelicIcon_10011_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10011_3	2	3000	201	0	10011	2	2490	ReliquaryData_Name_61230	ReliquaryData_Desc_61230
61231	UI_RelicIcon_10011_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10011_3	2	3000	201	1	10011	2	2770	ReliquaryData_Name_61231	ReliquaryData_Desc_61231
61232	UI_RelicIcon_10011_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10011_3	2	3000	201	2	10011	2	3070	ReliquaryData_Name_61232	ReliquaryData_Desc_61232
61233	UI_RelicIcon_10011_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10011_3	2	3000	201	3	10011	2	3420	ReliquaryData_Name_61233	ReliquaryData_Desc_61233
61234	UI_RelicIcon_10011_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10011_3	2	3000	201	4	10011	2	3800	ReliquaryData_Name_61234	ReliquaryData_Desc_61234
61240	UI_RelicIcon_10011_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10011_4	2	4000	201	0	10011	2	2490	ReliquaryData_Name_61240	ReliquaryData_Desc_61240
61241	UI_RelicIcon_10011_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10011_4	2	4000	201	1	10011	2	2770	ReliquaryData_Name_61241	ReliquaryData_Desc_61241
61242	UI_RelicIcon_10011_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10011_4	2	4000	201	2	10011	2	3070	ReliquaryData_Name_61242	ReliquaryData_Desc_61242
61243	UI_RelicIcon_10011_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10011_4	2	4000	201	3	10011	2	3420	ReliquaryData_Name_61243	ReliquaryData_Desc_61243
61244	UI_RelicIcon_10011_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10011_4	2	4000	201	4	10011	2	3800	ReliquaryData_Name_61244	ReliquaryData_Desc_61244
61250	UI_RelicIcon_10011_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10011_5	2	1000	201	0	10011	2	2490	ReliquaryData_Name_61250	ReliquaryData_Desc_61250
61251	UI_RelicIcon_10011_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10011_5	2	1000	201	1	10011	2	2770	ReliquaryData_Name_61251	ReliquaryData_Desc_61251
61252	UI_RelicIcon_10011_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10011_5	2	1000	201	2	10011	2	3070	ReliquaryData_Name_61252	ReliquaryData_Desc_61252
61253	UI_RelicIcon_10011_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10011_5	2	1000	201	3	10011	2	3420	ReliquaryData_Name_61253	ReliquaryData_Desc_61253
61254	UI_RelicIcon_10011_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10011_5	2	1000	201	4	10011	2	3800	ReliquaryData_Name_61254	ReliquaryData_Desc_61254
61310	UI_RelicIcon_10011_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10011_1	3	5000	301	0	10011	3	3110	ReliquaryData_Name_61310	ReliquaryData_Desc_61310
61311	UI_RelicIcon_10011_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10011_1	3	5000	301	1	10011	3	3460	ReliquaryData_Name_61311	ReliquaryData_Desc_61311
61312	UI_RelicIcon_10011_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10011_1	3	5000	301	2	10011	3	3840	ReliquaryData_Name_61312	ReliquaryData_Desc_61312
61313	UI_RelicIcon_10011_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10011_1	3	5000	301	3	10011	3	4270	ReliquaryData_Name_61313	ReliquaryData_Desc_61313
61314	UI_RelicIcon_10011_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10011_1	3	5000	301	4	10011	3	4750	ReliquaryData_Name_61314	ReliquaryData_Desc_61314
61320	UI_RelicIcon_10011_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10011_2	3	2000	301	0	10011	3	3110	ReliquaryData_Name_61320	ReliquaryData_Desc_61320
61321	UI_RelicIcon_10011_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10011_2	3	2000	301	1	10011	3	3460	ReliquaryData_Name_61321	ReliquaryData_Desc_61321
61322	UI_RelicIcon_10011_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10011_2	3	2000	301	2	10011	3	3840	ReliquaryData_Name_61322	ReliquaryData_Desc_61322
61323	UI_RelicIcon_10011_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10011_2	3	2000	301	3	10011	3	4270	ReliquaryData_Name_61323	ReliquaryData_Desc_61323
61324	UI_RelicIcon_10011_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10011_2	3	2000	301	4	10011	3	4750	ReliquaryData_Name_61324	ReliquaryData_Desc_61324
61330	UI_RelicIcon_10011_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10011_3	3	3000	301	0	10011	3	3110	ReliquaryData_Name_61330	ReliquaryData_Desc_61330
61331	UI_RelicIcon_10011_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10011_3	3	3000	301	1	10011	3	3460	ReliquaryData_Name_61331	ReliquaryData_Desc_61331
61332	UI_RelicIcon_10011_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10011_3	3	3000	301	2	10011	3	3840	ReliquaryData_Name_61332	ReliquaryData_Desc_61332
61333	UI_RelicIcon_10011_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10011_3	3	3000	301	3	10011	3	4270	ReliquaryData_Name_61333	ReliquaryData_Desc_61333
61334	UI_RelicIcon_10011_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10011_3	3	3000	301	4	10011	3	4750	ReliquaryData_Name_61334	ReliquaryData_Desc_61334
61340	UI_RelicIcon_10011_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10011_4	3	4000	301	0	10011	3	3110	ReliquaryData_Name_61340	ReliquaryData_Desc_61340
61341	UI_RelicIcon_10011_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10011_4	3	4000	301	1	10011	3	3460	ReliquaryData_Name_61341	ReliquaryData_Desc_61341
61342	UI_RelicIcon_10011_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10011_4	3	4000	301	2	10011	3	3840	ReliquaryData_Name_61342	ReliquaryData_Desc_61342
61343	UI_RelicIcon_10011_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10011_4	3	4000	301	3	10011	3	4270	ReliquaryData_Name_61343	ReliquaryData_Desc_61343
61344	UI_RelicIcon_10011_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10011_4	3	4000	301	4	10011	3	4750	ReliquaryData_Name_61344	ReliquaryData_Desc_61344
61350	UI_RelicIcon_10011_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10011_5	3	1000	301	0	10011	3	3110	ReliquaryData_Name_61350	ReliquaryData_Desc_61350
61351	UI_RelicIcon_10011_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10011_5	3	1000	301	1	10011	3	3460	ReliquaryData_Name_61351	ReliquaryData_Desc_61351
61352	UI_RelicIcon_10011_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10011_5	3	1000	301	2	10011	3	3840	ReliquaryData_Name_61352	ReliquaryData_Desc_61352
61353	UI_RelicIcon_10011_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10011_5	3	1000	301	3	10011	3	4270	ReliquaryData_Name_61353	ReliquaryData_Desc_61353
61354	UI_RelicIcon_10011_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10011_5	3	1000	301	4	10011	3	4750	ReliquaryData_Name_61354	ReliquaryData_Desc_61354
62210	UI_RelicIcon_10012_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10012_1	2	5000	201	0	10012	2	2490	ReliquaryData_Name_62210	ReliquaryData_Desc_62210
62211	UI_RelicIcon_10012_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10012_1	2	5000	201	1	10012	2	2770	ReliquaryData_Name_62211	ReliquaryData_Desc_62211
62212	UI_RelicIcon_10012_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10012_1	2	5000	201	2	10012	2	3070	ReliquaryData_Name_62212	ReliquaryData_Desc_62212
62213	UI_RelicIcon_10012_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10012_1	2	5000	201	3	10012	2	3420	ReliquaryData_Name_62213	ReliquaryData_Desc_62213
62214	UI_RelicIcon_10012_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10012_1	2	5000	201	4	10012	2	3800	ReliquaryData_Name_62214	ReliquaryData_Desc_62214
62220	UI_RelicIcon_10012_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10012_2	2	2000	201	0	10012	2	2490	ReliquaryData_Name_62220	ReliquaryData_Desc_62220
62221	UI_RelicIcon_10012_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10012_2	2	2000	201	1	10012	2	2770	ReliquaryData_Name_62221	ReliquaryData_Desc_62221
62222	UI_RelicIcon_10012_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10012_2	2	2000	201	2	10012	2	3070	ReliquaryData_Name_62222	ReliquaryData_Desc_62222
62223	UI_RelicIcon_10012_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10012_2	2	2000	201	3	10012	2	3420	ReliquaryData_Name_62223	ReliquaryData_Desc_62223
62224	UI_RelicIcon_10012_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10012_2	2	2000	201	4	10012	2	3800	ReliquaryData_Name_62224	ReliquaryData_Desc_62224
62230	UI_RelicIcon_10012_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10012_3	2	3000	201	0	10012	2	2490	ReliquaryData_Name_62230	ReliquaryData_Desc_62230
62231	UI_RelicIcon_10012_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10012_3	2	3000	201	1	10012	2	2770	ReliquaryData_Name_62231	ReliquaryData_Desc_62231
62232	UI_RelicIcon_10012_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10012_3	2	3000	201	2	10012	2	3070	ReliquaryData_Name_62232	ReliquaryData_Desc_62232
62233	UI_RelicIcon_10012_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10012_3	2	3000	201	3	10012	2	3420	ReliquaryData_Name_62233	ReliquaryData_Desc_62233
62234	UI_RelicIcon_10012_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10012_3	2	3000	201	4	10012	2	3800	ReliquaryData_Name_62234	ReliquaryData_Desc_62234
62240	UI_RelicIcon_10012_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10012_4	2	4000	201	0	10012	2	2490	ReliquaryData_Name_62240	ReliquaryData_Desc_62240
62241	UI_RelicIcon_10012_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10012_4	2	4000	201	1	10012	2	2770	ReliquaryData_Name_62241	ReliquaryData_Desc_62241
62242	UI_RelicIcon_10012_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10012_4	2	4000	201	2	10012	2	3070	ReliquaryData_Name_62242	ReliquaryData_Desc_62242
62243	UI_RelicIcon_10012_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10012_4	2	4000	201	3	10012	2	3420	ReliquaryData_Name_62243	ReliquaryData_Desc_62243
62244	UI_RelicIcon_10012_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10012_4	2	4000	201	4	10012	2	3800	ReliquaryData_Name_62244	ReliquaryData_Desc_62244
62250	UI_RelicIcon_10012_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10012_5	2	1000	201	0	10012	2	2490	ReliquaryData_Name_62250	ReliquaryData_Desc_62250
62251	UI_RelicIcon_10012_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10012_5	2	1000	201	1	10012	2	2770	ReliquaryData_Name_62251	ReliquaryData_Desc_62251
62252	UI_RelicIcon_10012_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10012_5	2	1000	201	2	10012	2	3070	ReliquaryData_Name_62252	ReliquaryData_Desc_62252
62253	UI_RelicIcon_10012_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10012_5	2	1000	201	3	10012	2	3420	ReliquaryData_Name_62253	ReliquaryData_Desc_62253
62254	UI_RelicIcon_10012_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10012_5	2	1000	201	4	10012	2	3800	ReliquaryData_Name_62254	ReliquaryData_Desc_62254
62310	UI_RelicIcon_10012_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10012_1	3	5000	301	0	10012	3	3110	ReliquaryData_Name_62310	ReliquaryData_Desc_62310
62311	UI_RelicIcon_10012_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10012_1	3	5000	301	1	10012	3	3460	ReliquaryData_Name_62311	ReliquaryData_Desc_62311
62312	UI_RelicIcon_10012_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10012_1	3	5000	301	2	10012	3	3840	ReliquaryData_Name_62312	ReliquaryData_Desc_62312
62313	UI_RelicIcon_10012_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10012_1	3	5000	301	3	10012	3	4270	ReliquaryData_Name_62313	ReliquaryData_Desc_62313
62314	UI_RelicIcon_10012_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10012_1	3	5000	301	4	10012	3	4750	ReliquaryData_Name_62314	ReliquaryData_Desc_62314
62320	UI_RelicIcon_10012_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10012_2	3	2000	301	0	10012	3	3110	ReliquaryData_Name_62320	ReliquaryData_Desc_62320
62321	UI_RelicIcon_10012_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10012_2	3	2000	301	1	10012	3	3460	ReliquaryData_Name_62321	ReliquaryData_Desc_62321
62322	UI_RelicIcon_10012_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10012_2	3	2000	301	2	10012	3	3840	ReliquaryData_Name_62322	ReliquaryData_Desc_62322
62323	UI_RelicIcon_10012_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10012_2	3	2000	301	3	10012	3	4270	ReliquaryData_Name_62323	ReliquaryData_Desc_62323
62324	UI_RelicIcon_10012_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10012_2	3	2000	301	4	10012	3	4750	ReliquaryData_Name_62324	ReliquaryData_Desc_62324
62330	UI_RelicIcon_10012_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10012_3	3	3000	301	0	10012	3	3110	ReliquaryData_Name_62330	ReliquaryData_Desc_62330
62331	UI_RelicIcon_10012_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10012_3	3	3000	301	1	10012	3	3460	ReliquaryData_Name_62331	ReliquaryData_Desc_62331
62332	UI_RelicIcon_10012_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10012_3	3	3000	301	2	10012	3	3840	ReliquaryData_Name_62332	ReliquaryData_Desc_62332
62333	UI_RelicIcon_10012_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10012_3	3	3000	301	3	10012	3	4270	ReliquaryData_Name_62333	ReliquaryData_Desc_62333
62334	UI_RelicIcon_10012_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10012_3	3	3000	301	4	10012	3	4750	ReliquaryData_Name_62334	ReliquaryData_Desc_62334
62340	UI_RelicIcon_10012_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10012_4	3	4000	301	0	10012	3	3110	ReliquaryData_Name_62340	ReliquaryData_Desc_62340
62341	UI_RelicIcon_10012_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10012_4	3	4000	301	1	10012	3	3460	ReliquaryData_Name_62341	ReliquaryData_Desc_62341
62342	UI_RelicIcon_10012_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10012_4	3	4000	301	2	10012	3	3840	ReliquaryData_Name_62342	ReliquaryData_Desc_62342
62343	UI_RelicIcon_10012_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10012_4	3	4000	301	3	10012	3	4270	ReliquaryData_Name_62343	ReliquaryData_Desc_62343
62344	UI_RelicIcon_10012_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10012_4	3	4000	301	4	10012	3	4750	ReliquaryData_Name_62344	ReliquaryData_Desc_62344
62350	UI_RelicIcon_10012_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10012_5	3	1000	301	0	10012	3	3110	ReliquaryData_Name_62350	ReliquaryData_Desc_62350
